# I(Qx,Qy)
#Qx (1/A)       Qy (1/A)        I (1/cm)        dI (1/cm)       dQx (1/A)       dQy (1/A)
ASCII data

-8.065718E-02	-7.553656E-02	-2.330708E-02	2.671214E-01	1.210375E-03	1.117300E-03
-8.065718E-02	-7.403042E-02	-2.680918E-02	3.283940E-01	1.211045E-03	1.108382E-03
-8.065718E-02	-7.252428E-02	-5.237600E-03	3.226391E-01	1.211571E-03	1.101339E-03
-8.065718E-02	-7.101813E-02	-4.316691E-03	2.766631E-01	1.212660E-03	1.093390E-03
-8.065718E-02	-6.951199E-02	1.792601E-01	3.013365E-01	1.212274E-03	1.085047E-03
-8.065718E-02	-6.800585E-02	2.296320E-01	3.179761E-01	1.213340E-03	1.077311E-03
-8.065718E-02	-6.649970E-02	1.258430E-01	3.194423E-01	1.213825E-03	1.070636E-03
-8.065718E-02	-6.499356E-02	1.979859E-01	2.630222E-01	1.214418E-03	1.062420E-03
-8.065718E-02	-6.348742E-02	2.452011E-01	3.444427E-01	1.214997E-03	1.054329E-03
-8.065718E-02	-6.198127E-02	-2.643231E-02	3.204962E-01	1.215450E-03	1.047966E-03
-8.065718E-02	-6.047513E-02	2.323116E-01	2.777959E-01	1.216457E-03	1.040798E-03
-8.065718E-02	-5.896899E-02	1.955373E-01	3.146881E-01	1.215980E-03	1.033354E-03
-8.065718E-02	-5.746284E-02	1.700178E-01	3.212750E-01	1.216962E-03	1.026442E-03
-8.065718E-02	-5.595670E-02	-2.111554E-02	3.207131E-01	1.217374E-03	1.020512E-03
-8.065718E-02	-5.445056E-02	8.935733E-02	2.711796E-01	1.218333E-03	1.013846E-03
-8.065718E-02	-5.294441E-02	1.370091E-01	2.984093E-01	1.217804E-03	1.006974E-03
-8.065718E-02	-5.143827E-02	-3.149599E-02	3.197373E-01	1.218739E-03	1.000587E-03
-8.065718E-02	-4.993213E-02	1.253357E-01	3.190424E-01	1.219108E-03	9.951348E-04
-8.065718E-02	-4.842598E-02	2.757159E-01	2.626022E-01	1.219555E-03	9.884874E-04
-8.065718E-02	-4.691984E-02	1.063144E-01	3.228876E-01	1.219989E-03	9.820025E-04
-8.065718E-02	-4.541370E-02	4.955255E-01	3.232601E-01	1.220325E-03	9.769534E-04
-8.065718E-02	-4.390755E-02	-5.366594E-03	3.239774E-01	1.220651E-03	9.720232E-04
-8.065718E-02	-4.240141E-02	1.258131E-01	2.693352E-01	1.221045E-03	9.660356E-04
-8.065718E-02	-4.089527E-02	-2.369090E-02	3.251806E-01	1.221425E-03	9.602279E-04
-8.065718E-02	-3.938912E-02	-4.704900E-02	3.246273E-01	1.221718E-03	9.557295E-04
-8.065718E-02	-3.788298E-02	-1.495778E-02	2.783956E-01	1.222543E-03	9.507068E-04
-8.065718E-02	-3.637684E-02	4.352008E-01	3.400770E-01	1.221868E-03	9.456773E-04
-8.065718E-02	-3.487069E-02	3.045813E-01	3.262759E-01	1.222668E-03	9.409999E-04
-8.065718E-02	-3.336455E-02	1.234115E-01	3.224381E-01	1.222917E-03	9.370923E-04
